Time;Dist;GYRO_STEER;GYRO_Z;V_Sat;Longitude;Latitude;;;
s;m;V;deg/s;km/h;°;°;;;
16;0;2,4954603;0,7;1,28;9,3923413;45,8521112;;;
16,04;0;2,5017927;0,58;1,28;9,3923415;45,8521114;;;
16,08;0;2,4782176;0,6;0,78;9,3923417;45,8521116;;;
16,12;0;2,472419;0,7;0,78;9,3923418;45,8521117;;;
16,16;0;2,4717324;0,62;0,58;9,3923419;45,8521118;;;
16,2;0;2,4579992;0,46;0,58;9,3923419;45,8521118;;;
16,24;0;2,4919505;0,66;0,26;9,392342;45,8521118;;;
16,28;0;2,5062177;0,84;0,26;9,392342;45,8521118;;;
16,32;0;2,4840159;0,82;0,05;9,392342;45,8521118;;;
16,36;0;2,5197983;0,96;0,05;9,392342;45,8521119;;;
16,4;0;2,5008008;1,02;0,43;9,392342;45,852112;;;
16,44;0;2,5379565;1,18;0,43;9,3923418;45,8521121;;;
16,48;0;2,5567253;1,38;0,36;9,3923417;45,8521122;;;
16,52;0;2,469825;1,06;0,36;9,3923413;45,8521123;;;
16,56;0;2,4440372;0,88;0,6;9,392341;45,8521124;;;
16,6;0;2,4384677;0,74;0,6;9,3923408;45,8521125;;;
16,64;0;2,4667733;0,9;1,16;9,3923406;45,8521125;;;
16,68;0;2,4857707;0,88;1,16;9,3923406;45,8521126;;;
16,72;0;2,4982831;0,9;1,62;9,3923405;45,8521126;;;
16,76;0;2,4536505;0,74;1,62;9,3923405;45,8521127;;;
16,8;0;2,438544;0,52;1,49;9,3923405;45,8521128;;;
16,84;0;2,4354923;0,62;1,49;9,3923405;45,8521129;;;
16,88;0;2,46334;0,72;1,36;9,3923406;45,852113;;;
16,92;0;2,4917216;0,86;1,36;9,3923407;45,8521131;;;
16,96;0;2,4688332;0,82;1,13;9,3923408;45,8521131;;;
17;0;2,4579229;0,6;1,13;9,3923408;45,8521131;;;
17,04;0;2,3981841;0,4;0,98;9,3923408;45,8521131;;;
17,08;0;2,3572135;-0,02;0,98;9,3923406;45,8521132;;;
17,12;0;2,3859005;0,06;0,88;9,3923405;45,8521132;;;
17,16;0;2,4963758;0,34;0,88;9,3923402;45,8521133;;;
17,2;0;2,5482564;0,6;1,14;9,3923399;45,8521134;;;
17,24;0;2,5603111;0,68;1,14;9,3923395;45,8521135;;;
17,28;0;2,5804529;0,6;1,38;9,3923392;45,8521135;;;
17,32;0;2,5921261;0,46;1,38;9,3923387;45,8521137;;;
17,36;0;2,5794611;0,74;1,75;9,3923383;45,8521139;;;
17,4;0;2,5798426;0,56;1,75;9,3923379;45,8521141;;;
17,44;0;2,5421529;0,7;1,96;9,3923376;45,8521143;;;
17,48;0;2,4593725;0,16;1,96;9,3923373;45,8521145;;;
17,52;0;2,4147401;0,08;2,38;9,3923371;45,8521147;;;
17,56;0;2,3813989;0,4;2,38;9,392337;45,852115;;;
17,6;0;2,4282441;0,34;2,35;9,3923369;45,8521152;;;
17,64;0;2,4943922;0,78;2,35;9,3923362;45,8521156;;;
17,68;0;2,5288012;0,7;2,39;9,3923356;45,8521159;;;
17,72;0;2,5308611;0,58;2,39;9,3923343;45,8521165;;;
17,76;0;2,5205612;0,82;1,91;9,392333;45,852117;;;
17,8;0;2,5198746;0,68;1,91;9,3923317;45,8521174;;;
17,84;0;2,5090408;1;3,46;9,3923304;45,8521179;;;
17,88;0;2,5003431;0,76;3,46;9,392329;45,8521183;;;
17,92;0;2,508812;0,66;4,71;9,3923277;45,8521187;;;
17,96;0;2,5040052;0,76;4,71;9,3923265;45,8521192;;;
18;0;2,5268939;0,74;5,68;9,3923253;45,8521197;;;
18,04;0;2,5310137;0,92;5,68;9,3923245;45,8521201;;;
18,08;0;2,524605;0,86;6,52;9,3923238;45,8521204;;;
18,12;0;2,5107193;0,66;6,52;9,3923235;45,8521206;;;
18,16;0;2,4813457;0,9;6,92;9,3923233;45,8521208;;;
18,2;0;2,4835582;0,8;6,92;9,3923231;45,8521209;;;
18,24;0;2,4682992;0,56;6,07;9,392323;45,852121;;;
18,28;0;2,4715798;0,62;6,07;9,3923229;45,8521212;;;
18,32;0;2,4857707;0,54;5,23;9,3923228;45,8521213;;;
18,36;0;2,4878306;0,66;5,23;9,3923227;45,8521214;;;
18,4;0;2,4949262;0,7;4,65;9,3923226;45,8521216;;;
18,44;0;2,4922559;0,66;4,65;9,3923225;45,8521218;;;
18,48;0;2,507057;0,58;4,16;9,3923223;45,8521219;;;
18,52;0;2,5137711;0,8;4,16;9,392322;45,8521222;;;
18,56;0;2,5023267;0,66;3,76;9,3923216;45,8521224;;;
18,6;0;2,5046918;0,6;3,76;9,392321;45,8521227;;;
18,64;0;2,5036237;0,56;3,52;9,3923204;45,852123;;;
18,68;0;2,5156021;0,42;3,52;9,39232;45,8521234;;;
18,72;0;2,5127792;0,56;3,87;9,3923196;45,8521237;;;
18,76;0;2,501869;0,34;3,87;9,3923198;45,8521239;;;
18,8;0;2,5091934;0,14;4,28;9,3923201;45,852124;;;
18,84;0;2,5124741;0,48;4,28;9,3923205;45,852124;;;
18,88;0;2,5307086;0,38;3,87;9,392321;45,8521239;;;
18,92;0;2,5263598;0,4;3,87;9,3923212;45,852124;;;
18,96;0;2,5175858;0,56;2,52;9,3923214;45,8521241;;;
19;0;2,5248339;0,3;2,52;9,3923214;45,8521243;;;
19,04;0;2,5161362;0,4;1,84;9,3923213;45,8521246;;;
19,08;0;2,504997;0,4;1,84;9,3923211;45,8521249;;;
19,12;0;2,5173569;0,5;1,38;9,3923208;45,8521252;;;
19,16;0;2,5226974;0,4;1,38;9,3923206;45,8521255;;;
19,2;0;2,5256732;0,46;1,6;9,3923204;45,8521257;;;
19,24;0;2,5227737;0,3;1,6;9,3923203;45,852126;;;
19,28;0;2,5197983;0,32;1,91;9,3923202;45,8521263;;;
19,32;0;2,5104904;0,26;1,91;9,3923201;45,8521267;;;
19,36;0;2,5169754;0,14;1,95;9,39232;45,8521271;;;
19,4;0;2,5252917;0,34;1,95;9,3923198;45,8521275;;;
19,44;0;2,5203323;0,42;1,91;9,3923197;45,8521279;;;
19,48;0;2,5296404;0,52;1,91;9,3923191;45,8521284;;;
19,52;0;2,5382617;0,56;2,13;9,3923186;45,8521288;;;
19,56;0;2,5524526;0,58;2,13;9,3923177;45,8521294;;;
19,6;0;2,573205;0,72;2,29;9,3923169;45,8521301;;;
19,64;0;2,5315478;0,16;2,29;9,3923158;45,8521308;;;
19,68;0;2,4903483;0,04;3,17;9,3923148;45,8521315;;;
19,72;0;2,5149918;0,24;3,17;9,3923137;45,8521322;;;
19,76;0;2,5720606;0,12;4,17;9,3923126;45,8521329;;;
19,8;0;2,6116576;0,34;4,17;9,3923114;45,8521336;;;
19,84;0;2,6289003;0,34;5,11;9,3923102;45,8521342;;;
19,88;0;2,6369114;0,38;5,11;9,3923095;45,8521346;;;
19,92;0;2,612802;0,24;6,03;9,3923087;45,852135;;;
19,96;0;2,5705345;0,14;6,03;9,3923088;45,8521351;;;
20;0;2,5521474;-0,14;6,74;9,3923089;45,8521352;;;
20,04;0;2,5326922;-0,22;6,74;9,3923092;45,8521353;;;
20,08;0;2,5432973;0,02;5,87;9,3923095;45,8521353;;;
20,12;0;2,5833521;0,2;5,87;9,3923098;45,8521354;;;
20,16;0;2,5410085;0,3;4,51;9,3923102;45,8521354;;;
20,2;0;2,4690621;0,16;4,51;9,3923102;45,8521357;;;
20,24;0;2,4526587;-0,12;3,36;9,3923102;45,8521359;;;
20,28;0;2,4922559;0,02;3,36;9,39231;45,8521362;;;
20,32;0;2,5204849;0,52;2,24;9,3923098;45,8521366;;;
20,36;0;2,5094986;0,72;2,24;9,3923097;45,8521369;;;
20,4;0;2,5141525;0,7;2,49;9,3923097;45,8521372;;;
20,44;0;2,4843974;0,34;2,49;9,3923096;45,8521374;;;
20,48;0;2,4650948;0,46;2,54;9,3923095;45,8521377;;;
20,52;0;2,4717324;0,82;2,54;9,3923093;45,852138;;;
20,56;0;2,475013;0,74;2,28;9,392309;45,8521383;;;
20,6;0;2,4663918;1;2,28;9,3923086;45,8521386;;;
20,64;0;2,4600592;0,66;2,39;9,3923083;45,8521389;;;
20,68;0;2,4700539;0,64;2,39;9,3923078;45,8521392;;;
20,72;0;2,5091934;0,7;2,63;9,3923073;45,8521395;;;
20,76;0;2,57763;0,5;2,63;9,3923067;45,8521399;;;
20,8;0;2,5939572;0,82;2,91;9,3923062;45,8521402;;;
20,84;0;2,5643547;0,52;2,91;9,3923059;45,8521405;;;
20,88;0;2,5116348;0,28;3,22;9,3923056;45,8521408;;;
20,92;0;2,4170289;0,14;3,22;9,3923057;45,852141;;;
20,96;0;2,394598;-0,08;3,61;9,3923057;45,8521413;;;
21;0;2,3839931;0,18;3,61;9,3923059;45,8521415;;;
21,04;0;2,5053022;0,46;3,29;9,392306;45,8521417;;;
21,08;0;2,5499349;0,66;3,29;9,392306;45,8521419;;;
21,12;0;2,5452809;0,78;2,79;9,392306;45,8521422;;;
21,16;0;2,5092697;0,58;2,79;9,3923056;45,8521426;;;
21,2;0;2,4769969;0,36;2,24;9,3923053;45,852143;;;
21,24;0;2,4998853;0,6;2,24;9,3923047;45,8521435;;;
21,28;0;2,4857707;0,48;2,26;9,3923042;45,8521439;;;
21,32;0;2,4769969;0,62;2,26;9,392304;45,8521443;;;
21,36;0;2,4906535;0,54;2,8;9,3923038;45,8521447;;;
21,4;0;2,4939344;0,34;2,8;9,3923039;45,8521449;;;
21,44;0;2,4838634;0,52;3,21;9,3923041;45,8521452;;;
21,48;0;2,4924848;0,54;3,21;9,3923042;45,8521454;;;
21,52;0;2,4846263;0,5;2,75;9,3923043;45,8521456;;;
21,56;0;2,5047681;0,34;2,75;9,3923041;45,8521459;;;
21,6;0;2,500572;0,2;2,34;9,392304;45,8521461;;;
21,64;0;2,5185013;0,48;2,34;9,3923035;45,8521464;;;
21,68;0;2,5247576;0,4;2;9,3923031;45,8521467;;;
21,72;0;2,5090408;0,3;2;9,3923028;45,852147;;;
21,76;0;2,5172043;0,3;2,32;9,3923025;45,8521473;;;
21,8;0;2,5129318;0,36;2,32;9,3923023;45,8521477;;;
21,84;0;2,5133896;0,36;2,8;9,3923022;45,852148;;;
21,88;0;2,5165939;0,58;2,8;9,3923019;45,8521484;;;
21,92;0;2,4981306;0,4;2,79;9,3923016;45,8521487;;;
21,96;0;2,5054548;0,42;2,79;9,3923012;45,8521491;;;
22;0;2,495918;0,58;2,66;9,3923009;45,8521495;;;
22,04;0;2,5055311;0,4;2,66;9,3923008;45,8521499;;;
22,08;0;2,507057;0,52;2,99;9,3923008;45,8521502;;;
22,12;0;2,499809;0,52;2,99;9,3923008;45,8521505;;;
22,16;0;2,5065992;0,36;2,88;9,3923009;45,8521508;;;
22,2;0;2,4980543;0,66;2,88;9,392301;45,852151;;;
22,24;0;2,5036237;0,42;2,5;9,3923012;45,8521512;;;
22,28;0;2,5040052;0,48;2,5;9,3923014;45,8521514;;;
22,32;0;2,4963758;0,54;2,29;9,3923016;45,8521515;;;
22,36;0;2,50576;0,36;2,29;9,3923017;45,8521516;;;
22,4;0;2,494621;0,72;1,9;9,3923019;45,8521517;;;
22,44;0;2,5015638;0,52;1,9;9,3923019;45,8521518;;;
22,48;0;2,5004957;0,6;1,55;9,3923019;45,8521518;;;
22,52;0;2,4944685;0,56;1,55;9,3923017;45,8521519;;;
22,56;0;2,5040815;0,5;1,21;9,3923016;45,8521519;;;
22,6;0;2,5017164;0,5;1,21;9,3923015;45,8521521;;;
22,64;0;2,500572;0,34;1,32;9,3923015;45,8521522;;;
22,68;0;2,4972913;0,36;1,32;9,3923015;45,8521523;;;
22,72;0;2,5002668;0,48;1,29;9,3923015;45,8521523;;;
22,76;0;2,5069044;0,52;1,29;9,3923014;45,8521524;;;
22,8;0;2,4993513;0,58;1,39;9,3923014;45,8521524;;;
22,84;0;2,5051496;0,48;1,39;9,3923014;45,8521527;;;
22,88;0;2,5030897;0,66;1,17;9,3923015;45,852153;;;
22,92;0;2,5067518;0,44;1,17;9,3923014;45,8521534;;;
22,96;0;2,5059888;0,52;1,21;9,3923014;45,8521537;;;
23;0;2,5046155;0,62;1,21;9,3923014;45,8521538;;;
23,04;0;2,5096512;0,48;1,69;9,3923013;45,852154;;;
23,08;0;2,5037763;0,52;1,69;9,3923015;45,8521541;;;
23,12;0;2,5041578;0,38;1,62;9,3923016;45,8521542;;;
23,16;0;2,5006483;0,46;1,62;9,3923019;45,8521542;;;
23,2;0;2,5000379;0,38;1,55;9,3923022;45,8521543;;;
23,24;0;2,5085831;0,42;1,55;9,3923027;45,8521546;;;
23,28;0;2,4983594;0,28;1,02;9,3923031;45,8521548;;;
23,32;0;2,5126266;0,38;1,02;9,3923036;45,8521552;;;
23,36;0;2,5117111;0,66;0,61;9,3923041;45,8521556;;;
23,4;0;2,5094223;0,5;0,61;9,3923043;45,8521558;;;
23,44;0;2,5073621;0,46;1,21;9,3923045;45,852156;;;
23,48;0;2,4917979;0,58;1,21;9,3923045;45,852156;;;
23,52;0;2,491035;0,36;1,6;9,3923045;45,8521561;;;
23,56;0;2,4969862;0,66;1,6;9,3923047;45,8521562;;;
23,6;0;2,4949262;0,64;1,23;9,3923048;45,8521562;;;
23,64;0;2,5032423;0,36;1,23;9,3923051;45,8521563;;;
23,68;0;2,4936292;0,5;1,06;9,3923054;45,8521564;;;
23,72;0;2,5006483;0,48;1,06;9,3923056;45,8521566;;;
23,76;0;2,5053785;0,66;1;9,3923059;45,8521568;;;
23,8;0;2,5020216;0,52;1;9,3923061;45,852157;;;
23,84;0;2,5065229;0,36;0,6;9,3923063;45,8521572;;;
23,88;0;2,4969099;0,56;0,6;9,3923065;45,8521574;;;
23,92;0;2,499275;0,38;0,73;9,3923067;45,8521575;;;
23,96;0;2,5024793;0,48;0,73;9,3923069;45,8521578;;;
24;0;2,502403;0,5;0,66;9,3923071;45,852158;;;
24,04;0;2,5030134;0,46;0,66;9,3923071;45,8521582;;;
24,08;0;2,5001142;0,44;0,68;9,3923072;45,8521585;;;
24,12;0;2,5016401;0,48;0,68;9,3923073;45,8521587;;;
24,16;0;2,5058362;0,46;0,72;9,3923074;45,8521589;;;
24,2;0;2,5019453;0,6;0,72;9,3923075;45,8521591;;;
24,24;0;2,5063703;0,52;0,9;9,3923076;45,8521593;;;
24,28;0;2,495918;0,46;0,9;9,3923077;45,8521594;;;
24,32;0;2,5062177;0,5;0,85;9,3923077;45,8521596;;;
24,36;0;2,5035474;0,42;0,85;9,3923078;45,8521598;;;
24,4;0;2,5033185;0,54;0,89;9,3923079;45,8521599;;;
24,44;0;2,5067518;0,56;0,89;9,3923081;45,8521601;;;
24,48;0;2,5015638;0,42;1,1;9,3923083;45,8521602;;;
24,52;0;2,5033948;0,52;1,1;9,3923087;45,8521603;;;
24,56;0;2,5004194;0,56;1;9,3923091;45,8521603;;;
24,6;0;2,4961469;0,5;1;9,3923095;45,8521605;;;
24,64;0;2,5009534;0,58;0,91;9,3923099;45,8521606;;;
24,68;0;2,501106;0,6;0,91;9,39231;45,852161;;;
24,72;0;2,4995039;0,54;0,42;9,3923101;45,8521613;;;
24,76;0;2,4977491;0,52;0,42;9,3923101;45,8521617;;;
24,8;0;2,4949262;0,42;0,59;9,39231;45,852162;;;
24,84;0;2,504463;0,48;0,59;9,3923099;45,8521624;;;
24,88;0;2,5030134;0,62;1,23;9,3923099;45,8521628;;;
24,92;0;2,5081253;0,56;1,23;9,3923099;45,8521631;;;
24,96;0;2,4999616;0,72;1,66;9,39231;45,8521634;;;
25;0;2,5001905;0,52;1,66;9,3923102;45,8521637;;;
25,04;0;2,494621;0,56;1,98;9,3923104;45,8521639;;;
25,08;0;2,4898143;0,58;1,98;9,3923107;45,8521641;;;
25,12;0;2,4976728;0,38;2,27;9,392311;45,8521643;;;
25,16;0;2,4937818;0,56;2,27;9,3923112;45,8521646;;;
25,2;0;2,5168228;0,6;1,86;9,3923115;45,8521649;;;
25,24;0;2,517662;0,52;1,86;9,3923118;45,8521651;;;
25,28;0;2,5069807;0,36;1,9;9,3923122;45,8521652;;;
25,32;0;2,5086594;0,5;1,9;9,3923124;45,8521654;;;
25,36;0;2,500572;0,42;1,65;9,3923126;45,8521656;;;
25,4;0;2,5082016;0,54;1,65;9,3923128;45,8521659;;;
25,44;0;2,5058362;0,5;1,24;9,392313;45,8521661;;;
25,48;0;2,5062177;0,38;1,24;9,3923132;45,8521662;;;
25,52;0;2,5162125;0,66;1,55;9,3923135;45,8521663;;;
25,56;0;2,5032423;0,5;1,55;9,3923137;45,8521664;;;
25,6;0;2,5053022;0,28;1,07;9,392314;45,8521665;;;
25,64;0;2,4983594;0,4;1,07;9,3923142;45,8521667;;;
25,68;0;2,5008771;0,42;0,98;9,3923145;45,8521669;;;
25,72;0;2,5043104;0,64;0,98;9,3923145;45,8521672;;;
25,76;0;2,4976728;0,48;0,68;9,3923145;45,8521675;;;
25,8;0;2,5065229;0,44;0,68;9,3923144;45,8521678;;;
25,84;0;2,4975965;0,44;0,88;9,3923144;45,8521681;;;
25,88;0;2,4985883;0,36;0,88;9,3923144;45,8521684;;;
25,92;0;2,4964521;0,5;1,18;9,3923145;45,8521686;;;
25,96;0;2,4996564;0,48;1,18;9,3923146;45,8521688;;;
26;0;2,5016401;0,46;1,31;9,3923148;45,852169;;;
26,04;0;2,4986646;0,5;1,31;9,3923148;45,8521692;;;
26,08;0;2,499275;0,5;1,3;9,3923149;45,8521694;;;
26,12;0;2,4968336;0,44;1,3;9,392315;45,8521696;;;
26,16;0;2,4980543;0,32;1,27;9,3923151;45,8521698;;;
26,2;0;2,5039289;0,7;1,27;9,3923152;45,85217;;;
26,24;0;2,4982069;0,58;1,59;9,3923154;45,8521702;;;
26,28;0;2,5054548;0,38;1,59;9,3923156;45,8521703;;;
26,32;0;2,4958417;0,56;1,41;9,3923158;45,8521704;;;
26,36;0;2,5037763;0,34;1,41;9,3923161;45,8521703;;;
26,4;0;2,5048444;0,76;1,26;9,3923164;45,8521703;;;
26,44;0;2,5008008;0,44;1,26;9,3923169;45,8521702;;;
26,48;0;2,5045393;0,38;0,97;9,3923174;45,8521701;;;
26,52;0;2,496681;0,68;0,97;9,3923178;45,8521701;;;
26,56;0;2,5020978;0,38;0,6;9,3923183;45,8521701;;;
26,6;0;2,5015638;0,72;0,6;9,3923187;45,85217;;;
26,64;0;2,4997327;0,48;0,93;9,3923191;45,85217;;;
26,68;0;2,5054548;0,36;0,93;9,3923194;45,8521701;;;
26,72;0;2,4970624;0,64;0,68;9,3923197;45,8521702;;;
26,76;0;2,5008771;0,34;0,68;9,3923198;45,8521703;;;
26,8;0;2,5041578;0,52;0,77;9,3923199;45,8521704;;;
26,84;0;2,5061414;0,7;0,77;9,3923197;45,8521705;;;
26,88;0;2,5087357;0,56;1,09;9,3923196;45,8521705;;;
26,92;0;2,5024793;0,56;1,09;9,3923192;45,8521708;;;
26,96;0;2,5004194;0,62;0,56;9,3923188;45,852171;;;
27;0;2,4942396;0,42;0,56;9,3923184;45,8521713;;;
27,04;0;2,4919505;0,6;0,45;9,392318;45,8521716;;;
27,08;0;2,504463;0,66;0,45;9,3923176;45,8521718;;;
27,12;0;2,5002668;0,62;1,22;9,3923173;45,8521721;;;
27,16;0;2,508812;0,52;1,22;9,3923172;45,8521722;;;
27,2;0;2,5041578;0,4;1,64;9,3923172;45,8521722;;;
27,24;0;2,5013349;0,42;1,64;9,3923173;45,8521721;;;
27,28;0;2,5082016;0,54;1,98;9,3923174;45,8521719;;;
27,32;0;2,5001142;0,48;1,98;9,3923176;45,8521717;;;
27,36;0;2,5066755;0,5;1,69;9,3923179;45,8521715;;;
27,4;0;2,5041578;0,38;1,69;9,3923182;45,8521713;;;
27,44;0;2,5035474;0,54;1,62;9,3923186;45,8521711;;;
27,48;0;2,5060651;0,56;1,62;9,3923188;45,852171;;;
27,52;0;2,5030897;0,5;0,87;9,3923191;45,8521709;;;
27,56;0;2,5033948;0,48;0,87;9,3923193;45,8521709;;;
27,6;0;2,501869;0,46;0,62;9,3923195;45,8521709;;;
27,64;0;2,5010297;0,52;0,62;9,3923195;45,8521709;;;
27,68;0;2,5071332;0,7;0,6;9,3923195;45,8521709;;;
27,72;0;2,4975965;0,32;0,6;9,3923193;45,852171;;;
27,76;0;2,5017927;0,44;0,61;9,3923191;45,852171;;;
27,8;0;2,4982069;0,38;0,61;9,3923187;45,8521712;;;
27,84;0;2,4995801;0,48;0,84;9,3923184;45,8521713;;;
27,88;0;2,5086594;0,64;0,84;9,3923181;45,8521715;;;
27,92;0;2,5021741;0,38;1,17;9,3923178;45,8521717;;;
27,96;0;2,5065229;0,54;1,17;9,3923178;45,8521718;;;
28;0;2,5039289;0,56;1,94;9,3923178;45,8521719;;;
28,04;0;2,4973676;0,42;1,94;9,3923179;45,852172;;;
28,08;0;2,502403;0,52;1,95;9,392318;45,8521721;;;
28,12;0;2,4922559;0,42;1,95;9,392318;45,8521723;;;
28,16;0;2,5011823;0,7;2,04;9,392318;45,8521725;;;
28,2;0;2,4995039;0,6;2,04;9,3923177;45,8521727;;;
28,24;0;2,5003431;0,38;1,79;9,3923174;45,8521728;;;
28,28;0;2,5035474;0,56;1,79;9,3923173;45,852173;;;
28,32;0;2,495918;0,56;2,17;9,3923172;45,8521731;;;
28,36;0;2,5023267;0,42;2,17;9,3923173;45,8521732;;;
28,4;0;2,4995039;0,42;2,47;9,3923174;45,8521734;;;
28,44;0;2,5034711;0,46;2,47;9,3923176;45,8521733;;;
28,48;0;2,5026319;0,42;2,25;9,3923178;45,8521733;;;
28,52;0;2,501869;0,56;2,25;9,3923182;45,8521731;;;
28,56;0;2,5083542;0,38;2,26;9,3923186;45,8521729;;;
28,6;0;2,5036237;0,34;2,26;9,3923191;45,8521728;;;
28,64;0;2,5065992;0,5;1,71;9,3923195;45,8521726;;;
28,68;0;2,5012586;0,4;1,71;9,3923196;45,8521725;;;
28,72;0;2,5072095;0,7;1,37;9,3923197;45,8521725;;;
28,76;0;2,5144577;0,56;1,37;9,3923194;45,8521727;;;
28,8;0;2,5025556;0,46;1;9,3923191;45,8521729;;;
28,84;0;2,4974439;0,54;1;9,3923189;45,8521732;;;
28,88;0;2,4922559;0,44;1,63;9,3923187;45,8521735;;;
28,92;0;2,4926374;0,66;1,63;9,3923186;45,8521737;;;
28,96;0;2,5026319;0,46;2,05;9,3923186;45,852174;;;
29;0;2,4973676;0,44;2,05;9,3923187;45,8521741;;;
29,04;0;2,5039289;0,52;2,38;9,3923189;45,8521742;;;
29,08;0;2,5039289;0,54;2,38;9,392319;45,8521743;;;
29,12;0;2,5026319;0,58;2,09;9,3923191;45,8521744;;;
29,16;0;2,5059888;0,32;2,09;9,3923194;45,8521744;;;
29,2;0;2,4949262;0,42;2,09;9,3923196;45,8521744;;;
29,24;0;2,5023267;0,48;2,09;9,3923201;45,8521743;;;
29,28;0;2,5017164;0,5;1,89;9,3923206;45,8521742;;;
29,32;0;2,5006483;0,58;1,89;9,3923213;45,8521741;;;
29,36;0;2,5037763;0,46;1,49;9,392322;45,8521739;;;
29,4;0;2,4951551;0,6;1,49;9,3923226;45,8521737;;;
29,44;0;2,5051496;0,52;0,8;9,3923233;45,8521736;;;
29,48;0;2,5001142;0,56;0,8;9,392324;45,8521733;;;
29,52;0;2,5017164;0,58;0,56;9,3923247;45,852173;;;
29,56;0;2,5030897;0,48;0,56;9,3923255;45,8521725;;;
29,6;0;2,4950025;0,58;0,55;9,3923264;45,852172;;;
29,64;0;2,503166;0,58;0,55;9,3923269;45,8521718;;;
29,68;0;2,4972913;0,38;1,47;9,3923274;45,8521716;;;
29,72;0;2,4975965;0,52;1,47;9,3923276;45,8521717;;;
29,76;0;2,5007246;0,48;2,04;9,3923279;45,8521717;;;
29,8;0;2,4979017;0,46;2,04;9,3923282;45,8521717;;;
29,84;0;2,5000379;0,6;1,52;9,3923285;45,8521718;;;
29,88;0;2,497215;0,5;1,52;9,3923289;45,8521718;;;
29,92;0;2,4981306;0,54;1,27;9,3923293;45,8521718;;;
29,96;0;2,5030897;0,54;1,27;9,3923298;45,8521717;;;
30;0;2,501106;0,4;0,73;9,3923303;45,8521717;;;
30,04;0;2,5037;0,5;0,73;9,3923307;45,8521716;;;
30,08;0;2,5004194;0,44;0,9;9,3923311;45,8521716;;;
30,12;0;2,5007246;0,38;0,9;9,3923315;45,8521715;;;
30,16;0;2,5037;0,52;0,93;9,3923319;45,8521713;;;
30,2;0;2,496681;0,62;0,93;9,3923324;45,8521711;;;
30,24;0;2,5069044;0,44;0,99;9,392333;45,8521709;;;
30,28;0;2,4986646;0,6;0,99;9,3923337;45,8521707;;;
30,32;0;2,5069807;0,42;1,23;9,3923345;45,8521705;;;
30,36;0;2,5053785;0,64;1,23;9,3923354;45,8521703;;;
30,4;0;2,5029371;0,48;1,57;9,3923363;45,85217;;;
30,44;0;2,5071332;0,38;1,57;9,392337;45,8521698;;;
30,48;0;2,4975965;0,6;2,15;9,3923378;45,8521696;;;
30,52;0;2,4999616;0,5;2,15;9,3923387;45,8521692;;;
30,56;0;2,5030134;0,62;2,61;9,3923395;45,8521688;;;
30,6;0;2,5030134;0,54;2,61;9,3923403;45,8521684;;;
30,64;0;2,5052259;0,44;3,05;9,3923412;45,852168;;;
30,68;0;2,5017164;0,54;3,05;9,3923415;45,8521679;;;
30,72;0;2,5000379;0,58;3,88;9,3923419;45,8521677;;;
30,76;0;2,4999616;0,44;3,88;9,3923418;45,8521679;;;
30,8;0;2,4973676;0,5;4,07;9,3923417;45,8521681;;;
30,84;0;2,5000379;0,62;4,07;9,3923414;45,8521684;;;
30,88;0;2,4993513;0,58;3,48;9,3923411;45,8521688;;;
30,92;0;2,5008008;0,5;3,48;9,3923411;45,8521691;;;
30,96;0;2,498512;0,54;2,26;9,3923411;45,8521693;;;
31;0;2,4969099;0,48;2,26;9,3923413;45,8521695;;;
31,04;0;2,4999616;0,5;1,05;9,3923415;45,8521696;;;
31,08;0;2,5011823;0,38;1,05;9,3923416;45,8521698;;;
31,12;0;2,5104141;0,62;1,05;9,3923417;45,8521699;;;
31,16;0;2,5056837;0,54;1,05;9,3923415;45,8521702;;;
31,2;0;2,5064466;0,42;0,66;9,3923414;45,8521704;;;
31,24;0;2,5065229;0,62;0,66;9,3923412;45,8521707;;;
31,28;0;2,501869;0,46;0,23;9,3923409;45,852171;;;
31,32;0;2,5101089;0,54;0,23;9,3923407;45,8521712;;;
31,36;0;2,4955366;0,64;0,42;9,3923406;45,8521714;;;
31,4;0;2,5033185;0,42;0,42;9,3923405;45,8521716;;;
31,44;0;2,5130081;0,58;0,63;9,3923404;45,8521718;;;
31,48;0;2,5123978;0,6;0,63;9,3923405;45,8521718;;;
31,52;0;2,5097275;0,4;0,99;9,3923405;45,8521718;;;
31,56;0;2,4993513;0,58;0,99;9,3923407;45,8521718;;;
31,6;0;2,5051496;0,46;0,96;9,3923408;45,8521718;;;
31,64;0;2,5120163;0,6;0,96;9,3923409;45,8521718;;;
31,68;0;2,5076673;0,56;0,78;9,3923411;45,8521718;;;
31,72;0;2,513237;0,46;0,78;9,3923412;45,8521718;;;
31,76;0;2,5040052;0,5;0,75;9,3923413;45,8521718;;;
31,8;0;2,5030134;0,56;0,75;9,3923415;45,8521717;;;
31,84;0;2,5084305;0,54;0,66;9,3923418;45,8521716;;;
31,88;0;2,5115585;0,4;0,66;9,392342;45,8521716;;;
31,92;0;2,5073621;0,54;0,48;9,3923422;45,8521715;;;
31,96;0;2,5006483;0,42;0,48;9,3923422;45,8521716;;;
32;0;2,4990461;0,5;0,21;9,3923423;45,8521716;;;
32,04;0;2,4938581;0,54;0,21;9,3923423;45,8521717;;;
32,08;0;2,5059125;0,46;0,24;9,3923423;45,8521718;;;
